product_id,brand,roaster_name,title,price,currency,product_type,description,availability,sku,url,material,size,color,created_at,updated_at,published_at,weight,primary_image,secondary_images,total_images,roast,finish,grind_size,quantity_per_month,model,material_type,roast_date,origin,subscription_plan
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,23.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,48754437194018,https://prodigalroasters.com/products/reckless-blend-espresso,,200g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,23.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,50318560985378,https://prodigalroasters.com/products/reckless-blend-espresso,,200g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,23.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,50318561018146,https://prodigalroasters.com/products/reckless-blend-espresso,,200g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,23.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,50318561050914,https://prodigalroasters.com/products/reckless-blend-espresso,,200g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9476407066914,Prodigal Roasters,Prodigalroasters,Espresso Subscription,22.0,USD,Coffee Beans,"Our espresso subscription focusses on beans that are balance and easy to extract at the comfort of your home. From time to time we may choose something special that we enjoy! Subscription boxes will be delivered in the 1st week of every month, purchases need to be done by end of the previous month. All subscription box orders includes free delivery. Choose your option between 200g, 500g or 1kg",out of stock,49128476803362,https://prodigalroasters.com/products/espresso-subscription,,200g,,2024-09-13T11:54:19.000Z,2025-10-05T02:58:08.000Z,2025-01-19T06:55:07.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub4.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub5.jpg""]",2.0,,,,,,,,,
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,23.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,50318561083682,https://prodigalroasters.com/products/reckless-blend-espresso,,200g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9476407066914,Prodigal Roasters,Prodigalroasters,Espresso Subscription,44.0,USD,Coffee Beans,"Our espresso subscription focusses on beans that are balance and easy to extract at the comfort of your home. From time to time we may choose something special that we enjoy! Subscription boxes will be delivered in the 1st week of every month, purchases need to be done by end of the previous month. All subscription box orders includes free delivery. Choose your option between 200g, 500g or 1kg",out of stock,49128476967202,https://prodigalroasters.com/products/espresso-subscription,,500g,,2024-09-13T11:54:19.000Z,2025-10-05T02:58:08.000Z,2025-01-19T06:55:07.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub4.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub5.jpg""]",2.0,,,,,,,,,
9338105561378,Prodigal Roasters,Prodigalroasters,Reckless Blend,46.0,USD,Coffee Beans,"Timor Leste Rwanda Blend Process: Fully Washed Varietal: Tim-Tim, Typica, Red Bourbon Tasting Notes: Red Apple, Milk Chocolate, Creme Brulee Espresso Roast, available as 200g, 500g and 1kg",out of stock,50318561116450,https://prodigalroasters.com/products/reckless-blend-espresso,,500g,,2024-06-18T11:10:02.000Z,2025-10-05T02:58:08.000Z,2025-06-22T09:13:09.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend1.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/recklessblend4.jpg""]",2.0,,,,,,,,,
9476407066914,Prodigal Roasters,Prodigalroasters,Espresso Subscription,60.0,USD,Coffee Beans,"Our espresso subscription focusses on beans that are balance and easy to extract at the comfort of your home. From time to time we may choose something special that we enjoy! Subscription boxes will be delivered in the 1st week of every month, purchases need to be done by end of the previous month. All subscription box orders includes free delivery. Choose your option between 200g, 500g or 1kg",out of stock,49128477131042,https://prodigalroasters.com/products/espresso-subscription,,1kg,,2024-09-13T11:54:19.000Z,2025-10-05T02:58:08.000Z,2025-01-19T06:55:07.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub4.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub5.jpg""]",2.0,,,,,,,,,
9608200847650,Prodigal Roasters,Prodigalroasters,Filter Subscription,24.0,USD,Coffee Beans,"Get first dibs to our latest filter collection on rotation every month. 2 options available: Simple Filter - seasonal filter selections that are brew friendly Special Filter - unique selections with expressive flavours Choose between the following: 1 Simple x 200g 2 Simple x 100g & 1 Special x 100g 3 Simple x1 100g & 2 Special x 100g Each coffee is specially chosen and roasted by our team. Subscription boxes will be delivered in the 1st week of every month, purchases need to be done by end of the previous month. All subscription box orders includes free delivery. Choose your option between 200g, 500g or 1kg",out of stock,49544760983842,https://prodigalroasters.com/products/filter-subscription,,,,2025-01-15T10:01:15.000Z,2025-10-05T02:58:08.000Z,2025-01-19T07:22:44.000Z,,https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub3.jpg,"[""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub6.jpg"", ""https://cdn.shopify.com/s/files/1/0786/5250/6402/files/sub2.jpg""]",3.0,,,,,,,,,
