product_id,brand,roaster_name,title,price,currency,product_type,description,availability,sku,url,material,size,color,created_at,updated_at,published_at,weight,primary_image,secondary_images,total_images,roast,finish,grind_size,quantity_per_month,model,material_type,roast_date,origin,subscription_plan
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,46808064917794,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,46808064983330,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47125467922722,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47125467955490,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47125467988258,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8674453356834,Yahava KoffeeWorks,Yahava,Espresso,16.0,USD,Yahava Roasts,"Espresso Is A Blend of Colombia, Ethiopia and Papua New Guinea Coffee with Notes of Cocoa, Dark Caramel and Toffee Nut. This Italian style roast is an absolute classic. The triple blend draws on powerhouse coffees from Colombia, Ethiopia and Papua New Guinea to create an intense, full bodied brew. The Colombian provides a rich, syrupy, dark, ‘caramel and toffee nut’ body while the Ethiopian and Papua New Guinean beans offer cocoa, floral aromatics and beautiful berry notes. The Espresso is still revered as being the pinnacle of the art of coffee making. We salute the great Italian masters who gave to the world this priceless work of art. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,46817857110306,https://www.yahava.sg/products/espresso,,250 grams,,2023-10-03T08:57:33.000Z,2025-10-05T02:59:38.000Z,2023-10-03T08:57:33.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/ESPRESSO_4bd07b99-54c0-477e-af5e-00e6ad285839.png,,1.0,,,,,,,,,
8674453356834,Yahava KoffeeWorks,Yahava,Espresso,16.0,USD,Yahava Roasts,"Espresso Is A Blend of Colombia, Ethiopia and Papua New Guinea Coffee with Notes of Cocoa, Dark Caramel and Toffee Nut. This Italian style roast is an absolute classic. The triple blend draws on powerhouse coffees from Colombia, Ethiopia and Papua New Guinea to create an intense, full bodied brew. The Colombian provides a rich, syrupy, dark, ‘caramel and toffee nut’ body while the Ethiopian and Papua New Guinean beans offer cocoa, floral aromatics and beautiful berry notes. The Espresso is still revered as being the pinnacle of the art of coffee making. We salute the great Italian masters who gave to the world this priceless work of art. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,46817857143074,https://www.yahava.sg/products/espresso,,250 grams,,2023-10-03T08:57:33.000Z,2025-10-05T02:59:38.000Z,2023-10-03T08:57:33.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/ESPRESSO_4bd07b99-54c0-477e-af5e-00e6ad285839.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47125468021026,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
8674453356834,Yahava KoffeeWorks,Yahava,Espresso,16.0,USD,Yahava Roasts,"Espresso Is A Blend of Colombia, Ethiopia and Papua New Guinea Coffee with Notes of Cocoa, Dark Caramel and Toffee Nut. This Italian style roast is an absolute classic. The triple blend draws on powerhouse coffees from Colombia, Ethiopia and Papua New Guinea to create an intense, full bodied brew. The Colombian provides a rich, syrupy, dark, ‘caramel and toffee nut’ body while the Ethiopian and Papua New Guinean beans offer cocoa, floral aromatics and beautiful berry notes. The Espresso is still revered as being the pinnacle of the art of coffee making. We salute the great Italian masters who gave to the world this priceless work of art. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47135170429218,https://www.yahava.sg/products/espresso,,250 grams,,2023-10-03T08:57:33.000Z,2025-10-05T02:59:38.000Z,2023-10-03T08:57:33.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/ESPRESSO_4bd07b99-54c0-477e-af5e-00e6ad285839.png,,1.0,,,,,,,,,
8671238029602,Yahava KoffeeWorks,Yahava,Blackgold,18.0,USD,Yahava Roasts,"Single Origin, Bold Coffee with Dark Cocoa Flavours and a Hint of Berry. Grown high up in ancient Eastern Highland forests, this is one of our most popular single origin coffees. Papua New Guinea forests are home to some of the world’s most beautiful birds, including the illusive ‘Birds of Paradise’. Small family-owned estates grow the original Jamaica Blue Mountain varieties that flourish under the shade of these old forests. BlackGold is a beautiful even bean that releases dark cocoa flavours, as well as a hint of berry. Bold and rich with a body that is as smooth as silk. Order 2KG = $2.00 Off Per Bag * * Discount only applicable when you purchase full kilo bags.",out of stock,47125468053794,https://www.yahava.sg/products/blackgold,,250 grams,,2023-10-02T07:35:30.000Z,2025-10-05T02:59:38.000Z,2023-10-02T07:35:30.000Z,0.264 kg,https://cdn.shopify.com/s/files/1/0756/1134/1090/files/MaskGroup1.png,,1.0,,,,,,,,,
